"","SRA","SRS","SP","PROTOCOL","TISSUE","CELL","NGENES","TOTALCOUNT","MTCOUNT","MTRATIO","CT"
"ioasESaL","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","ioasESaL",3035,321813,9040,0.028090847790487,"Oligodendrocytes"
"ioBbZfSI","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","ioBbZfSI",1252,41443,1687,0.040706512559419,"Endothelial cells"
"iTBhVkJZ","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","iTBhVkJZ",2881,160952,1975,0.0122707391023411,"Astrocytes"
"izN7gYOz","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","izN7gYOz",2821,160885,2659,0.0165273331883022,"Oligodendrocytes"
"IZyezizo","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","IZyezizo",634,13522,3722,0.275255139772223,"Astrocytes"
"JavKy7be","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","JavKy7be",968,20916,1671,0.079890992541595,"Oligodendrocyte progenitor cells"
"jx5nl25e","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","jx5nl25e",266,19152,12040,0.628654970760234,"Unknown"
"k5nS73f6","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","k5nS73f6",2556,73915,3067,0.0414936075221538,"Oligodendrocytes"
"KC2rQpKZ","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","KC2rQpKZ",216,76924,24673,0.320745151058187,"Unknown"
"ke0OHHG0","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","ke0OHHG0",5168,1636509,40522,0.0247612448205296,"Oligodendrocyte progenitor cells"
"kvCcc2hY","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","kvCcc2hY",2308,66150,2121,0.0320634920634921,"Endothelial cells"
"kwUrT0sP","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","kwUrT0sP",2315,91408,4323,0.0472934535270436,"Astrocytes"
"l09BNBLl","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","l09BNBLl",4633,185365,3120,0.0168316564615758,"Oligodendrocytes"
"LCtwyEDO","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","LCtwyEDO",2672,135743,7645,0.0563196628923775,"Astrocytes"
"leWy4r9j","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","leWy4r9j",3566,377577,9047,0.0239606755708107,"Oligodendrocytes"
"lfx4okL6","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","lfx4okL6",5681,805678,16413,0.0203716621280462,"Oligodendrocytes"
"LGLnv23m","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","LGLnv23m",437,118228,39799,0.336629224887506,"Unknown"
"LLUguUqY","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","LLUguUqY",1127,35792,1810,0.0505699597675458,"Astrocytes"
"LmiURvBy","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","LmiURvBy",3344,152504,3412,0.0223731836541992,"Oligodendrocytes"
"lTl9ORBU","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","lTl9ORBU",4872,185783,3240,0.0174397011567259,"Oligodendrocyte progenitor cells"
"ltv9U2Yr","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","ltv9U2Yr",3866,209582,2514,0.0119953049403098,"Oligodendrocyte progenitor cells"
"mEzLMfHn","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","mEzLMfHn",4487,261313,4510,0.0172589959167741,"Oligodendrocytes"
"mGdALC2F","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","mGdALC2F",1648,104726,4398,0.0419953020262399,"Astrocytes"
"MGJDd75N","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","MGJDd75N",1012,94283,3256,0.0345343275033675,"Astrocytes"
